mission,year,country,location,latitude,longitude,Infantry,NoTroops,Reserve,hq,UNPOL,Med,Av,UNMO,ave.no.troops
MONUSCO,2014,DRC,Shabunda,-2.69154,27.34625,150,150,0,0,0,0,0,0,150
MONUSCO,2014,DRC,Uvira,-3.373055,29.144967,650,800,0,0,0,0,0,0,800
MONUSCO,2014,DRC,Walungu,-2.6283333,28.665833,325,400,0,0,0,0,0,0,400
MONUSCO,2014,Rwanda,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0,0
MONUSCO,2014,Uganda,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0,0
MONUSCO,2014,DRC,Kananga,-5.9,22.416667,0,150,0,0,0,0,0,0,150
MONUSCO,2014,DRC,Beni,0.5,29.466667,650,950,0,0,0,0,0,0,875
MONUSCO,2015,DRC,Beni,0.5,29.466667,650,950,0,0,0,0,0,0,1010
MONUSCO,2014,DRC,Bunia,1.5625,30.248417,650,1700,0,2,0,1,2,0,1625
MONUSCO,2014,DRC,Gemena,3.25,19.766667,35,35,0,0,0,0,0,0,35
MONUSCO,2014,DRC,Isiro,2.766667,27.616667,35,35,0,0,0,0,0,0,35
MONUSCO,2014,DRC,Kalima,-2.714639,26.2895611,150,150,0,0,0,0,0,0,150
MONUSCO,2014,DRC,Kamina,-8.738611,24.990556,92,35,0,0,0,0,0,0,92
MONUSCO,2014,DRC,Kinshasa,-4.329722,15.315,650,800,0,3,0,1,0,0,1025
MONUSCO,2014,DRC,Kisangani,0.5,25.2,167,300,0,2,0,0,0,0,317
MONUSCO,2014,DRC,Mbuji-Mayi,-6.15,23.6,0,NA,0,0,0,0,0,0,150
MONUSCO,2015,DRC,Kinshasa,-4.329722,15.315,650,800,0,3,0,0,0,0,800
MONUSCO,2015,DRC,Dongo,2.708561,18.40506,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Gemena,3.25,19.766667,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Mbandaka,0.066667,18.266667,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Kisangani,0.5,25.2,180,150,0,2,0,0,0,0,180
MONUSCO,2015,Uganda,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0,0
MONUSCO,2015,Rwanda,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0,0
MONUSCO,2015,DRC,Beni,0.5,29.466667,650,1100,0,0,0,0,0,0,1010
MONUSCO,2015,DRC,Mahagi,2.3,30.983333,650,650,0,0,0,0,0,0,650
MONUSCO,2016,DRC,Beni,0.5,29.466667,650,1100,0,0,0,0,0,0,987
MONUSCO,2015,DRC,Moba,-7.066667,29.766667,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Bendera,-5.065556,28.915556,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Kongolo,-5.383333,27,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Kalemie,-5.903344,29.192303,650,650,0,0,0,0,0,0,650
MONUSCO,2015,DRC,Manono,-7.3,27.416667,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Kamina,-8.738611,24.990556,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Lubumbashi,-11.666667,27.466667,35,35,0,2,0,0,0,0,35
MONUSCO,2015,DRC,Mushake,-1.528158,28.97952,0,150,0,0,0,0,0,0,150
MONUSCO,2015,DRC,Kindu,-2.95,25.933333,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Shabunda,-2.69154,27.34625,150,150,0,0,0,0,0,0,150
UNMISS,2011,South Sudan,Raga,8.459553,25.677997,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Isiro,2.766667,27.616667,35,35,0,0,0,0,0,0,35
MONUSCO,2015,DRC,Ango,4.03873,25.85156,35,35,0,0,0,0,0,0,35
UNMISS,2011,South Sudan,Rumbek,6.801996,29.691227,150,150,0,0,0,0,0,0,150
MONUSCO,2015,DRC,Walungu,-2.6283333,28.665833,325,400,0,0,0,0,0,0,400
MONUSCO,2015,DRC,Mubone,-2.6283333,28.665833,325,400,0,0,0,0,0,0,400
UNMISS,2011,South Sudan,Torit,4.413333,32.5677778,150,150,0,0,0,0,0,0,150
UNMISS,2011,South Sudan,Wau,7.702861,27.9953,650,1600,650,0,0,1,0,0,1600
MONUSCO,2015,DRC,Rwindi,-0.784722,29.290556,650,650,0,0,0,0,0,0,650
MONUSCO,2015,DRC,Kiwanja,-1.14,29.439445,650,650,0,0,0,0,0,0,650
UNMISS,2011,South Sudan,Yambio,4.572131,28.395488,150,150,0,0,0,0,0,0,150
MONUSCO,2015,DRC,Panzi,-2.5301802,28.8545827,650,650,0,0,0,0,0,0,650
UNMISS,2011,South Sudan,Yei,4.095035,30.67792,150,150,0,0,0,0,0,0,150
UNMISS,2012,South Sudan,Aweil,8.768157,27.40019,150,150,0,0,0,0,0,0,150
UNMISS,2012,South Sudan,Bentiu,9.259905,29.80011,380,150,0,0,0,0,0,0,443
UNMISS,2012,South Sudan,Bor,6.205931,31.556326,540,150,130,0,0,0,0,0,706
UNMISS,2012,South Sudan,Ezo,5.0666667,27.45,35,35,0,0,0,0,0,0,35
UNMISS,2012,South Sudan,Juba,4.845972,31.601203,970,1250,30,0,0,1,1,0,1396
UNMISS,2012,South Sudan,Malakal,9.533424,31.660485,770,1100,60,0,0,1,0,0,1136
UNMISS,2012,South Sudan,Maridi,4.915839,29.47415,150,150,0,0,0,0,0,0,150
UNMISS,2012,South Sudan,Melut,10.441795,32.200806,150,150,0,0,0,0,0,0,150
UNMISS,2012,South Sudan,Nasser,8.6,33.0666666,150,150,0,0,0,0,0,0,150
UNMISS,2012,South Sudan,Raga,8.459553,25.677997,150,150,0,0,0,0,0,0,150
UNMISS,2012,South Sudan,Rumbek,6.801996,29.691227,180,150,0,0,0,0,0,0,219
UNMISS,2012,South Sudan,Torit,4.413333,32.5677778,150,150,0,0,0,0,0,0,150
MONUSCO,2015,DRC,Kisangani,0.5,25.2,180,300,0,2,0,0,0,0,180
UNMISS,2012,South Sudan,Wau,7.702861,27.9953,830,1600,130,0,0,1,0,0,1266
UNMISS,2012,South Sudan,Yambio,4.572131,28.395488,150,150,0,0,0,0,0,0,150
UNMISS,2012,South Sudan,Yei,4.095035,30.67792,150,150,0,0,0,0,0,0,150
UNMISS,2012,South Sudan,Akobo,7.787749,33.004964,111,150,0,0,0,0,0,0,111
UNMISS,2012,South Sudan,Juba,4.845972,31.601203,970,1600,30,3,0,1,1,0,1396
UNMISS,2012,South Sudan,Likuangole,7.049,33,35,35,0,0,0,0,0,0,35
UNMISS,2012,South Sudan,Pibor,6.798529,33.130445,150,150,0,0,0,0,0,0,150
UNMISS,2012,South Sudan,Walgak,8.159328,32.239764,150,150,0,0,0,0,0,0,150
UNMISS,2012,South Sudan,Wau,7.702861,27.9953,830,1100,130,0,0,1,0,0,1266
UNOCI,2005,Ivory Coast,Bouake,7.693846,-5.030307,650,800,0,2,0,1,0,1,800
MONUSCO,2016,DRC,Kisangani,0.5,25.2,150,150,0,2,0,0,0,0,150
MONUSCO,2016,Uganda,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0,0
MONUSCO,2016,Rwanda,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0,0
MONUSCO,2016,DRC,Mushake,-1.528158,28.97952,0,150,0,0,0,0,0,0,150
MONUSCO,2016,DRC,Shabunda,-2.69154,27.34625,150,150,0,0,0,0,0,0,150
MONUSCO,2016,DRC,Kongolo,-5.383333,27,35,35,0,0,0,0,0,0,35
MONUSCO,2016,DRC,Bendera,-5.065556,28.915556,92,35,0,0,0,0,0,0,92
MONUSCO,2016,DRC,Kamina,-8.738611,24.990556,35,35,0,0,0,0,0,0,35
MONUSCO,2016,DRC,Manono,-7.3,27.416667,92,35,0,0,0,0,0,0,92
MONUSCO,2016,DRC,Kalemie,-5.903344,29.192303,650,650,0,0,0,0,0,0,650
MONUSCO,2016,DRC,Moba,-7.066667,29.766667,35,35,0,0,0,0,0,0,35
UNOCI,2006,Ivory Coast,Bouake,7.693846,-5.030307,566,800,0,2,1,1,1,1,891
MONUSCO,2016,DRC,Lubumbashi,-11.666667,27.466667,92,35,0,2,0,0,0,0,92
MONUSCO,2016,DRC,Walungu,-2.6283333,28.665833,325,400,0,0,0,0,0,0,362
MONUSCO,2016,DRC,Mubone,-2.6283333,28.665833,325,400,0,0,0,0,0,0,362
MONUSCO,2016,DRC,Rwindi,-0.784722,29.290556,650,650,0,0,0,0,0,0,650
MONUSCO,2016,DRC,Kiwanja,-1.14,29.439445,650,650,0,0,0,0,0,0,650
MONUSCO,2016,DRC,Panzi,-2.5301802,28.8545827,650,650,0,0,0,0,0,0,650
UNOCI,2006,Ivory Coast,Bouake,7.693846,-5.030307,566,1100,0,2,1,1,1,1,891
UNOCI,2006,Ivory Coast,Bouake,7.693846,-5.030307,566,750,0,2,1,1,1,1,891
UNOCI,2007,Ivory Coast,Bouake,7.693846,-5.030307,150,750,0,2,1,1,1,1,750
MONUSCO,2016,DRC,Beni,0.5,29.466667,650,950,0,0,0,0,0,0,987
UNOCI,2008,Ivory Coast,Bouake,7.693846,-5.030307,350,750,0,2,1,1,1,1,1000
UNOCI,2008,Ivory Coast,Bouake,7.693846,-5.030307,350,1050,0,2,1,1,1,1,1000
UNOCI,2008,Ivory Coast,Bouake,7.693846,-5.030307,350,1200,0,2,1,1,1,1,1000
UNOCI,2009,Ivory Coast,Bouake,7.693846,-5.030307,525,1200,0,2,1,1,1,1,1125
UNOCI,2009,Ivory Coast,Bouake,7.693846,-5.030307,525,1050,0,2,1,1,1,1,1125
MONUSCO,2016,DRC,Bendera,-5.065556,28.915556,92,150,0,0,0,0,0,0,92
UNOCI,2010,Ivory Coast,Bouake,7.693846,-5.030307,350,900,0,2,1,1,1,1,961
MONUSCO,2016,DRC,Manono,-7.3,27.416667,92,150,0,0,0,0,0,0,92
MONUSCO,2016,DRC,Lubumbashi,-11.666667,27.466667,92,150,0,2,0,0,0,0,92
UNOCI,2010,Ivory Coast,Bouake,7.693846,-5.030307,350,1085,0,2,1,1,1,1,961
MONUSCO,2016,DRC,Walungu,-2.6283333,28.665833,325,325,0,0,0,0,0,0,362
MONUSCO,2016,DRC,Mubone,-2.6283333,28.665833,325,325,0,0,0,0,0,0,362
UNOCI,2011,Ivory Coast,Bouake,7.693846,-5.030307,475,1085,0,2,1,1,1,1,1260
UNOCI,2011,Ivory Coast,Bouake,7.693846,-5.030307,475,1235,0,2,1,1,1,1,1260
UNOCI,2011,Ivory Coast,Bouake,7.693846,-5.030307,475,1385,0,2,1,1,1,1,1260
UNOCI,2012,Ivory Coast,Bouake,7.693846,-5.030307,400,1235,0,2,1,1,1,1,1185
UNOCI,2012,Ivory Coast,Bouake,7.693846,-5.030307,400,1085,0,2,1,1,1,1,1185
MONUSCO,2016,DRC,Sake,-1.573611,29.045,2437,2750,0,0,0,0,0,0,2700
UNOCI,2014,Ivory Coast,Bouake,7.693846,-5.030307,335,1120,0,2,1,1,1,1,1120
UNOCI,2015,Ivory Coast,Bouake,7.693846,-5.030307,211,1120,0,2,1,1,1,1,673
MONUSCO,2016,DRC,Himbi,-1.636761,29.24793,650,650,0,0,0,0,0,0,650
MONUSCO,2016,DRC,Sange,-3.091551,29.114144,650,650,0,0,0,0,0,0,650
UNOCI,2015,Ivory Coast,Bouake,7.693846,-5.030307,211,450,0,0,1,1,1,1,673
MONUSCO,2017,DRC,Beni,0.5,29.466667,650,950,0,0,0,0,0,0,950
MONUSCO,2017,DRC,Kisangani,0.5,25.2,150,150,0,2,0,0,0,0,150
UNOCI,2016,Ivory Coast,Bouake,7.693846,-5.030307,75,450,0,0,1,0,1,0,375
MONUSCO,2017,Uganda,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0,0
MONUSCO,2017,DRC,Shabunda,-2.69154,27.34625,150,150,0,0,0,0,0,0,150
MONUSCO,2017,DRC,Mushake,-1.528158,28.97952,0,150,0,0,0,0,0,0,150
UNOCI,2016,Ivory Coast,Bouake,7.693846,-5.030307,75,300,0,0,1,0,1,0,375
MONUSCO,2017,Rwanda,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0,0
UNOCI,2017,Ivory Coast,Bouake,7.693846,-5.030307,0,300,0,0,1,0,1,0,300
MINUSCA,2017,Central African Republic,Bouar,5.943066,15.598526,650,1100,0,2,1,0,0,1,1100
MONUSCO,2017,DRC,Kongolo,-5.383333,27,35,35,0,0,0,0,0,0,35
MONUSCO,2017,DRC,Bendera,-5.065556,28.915556,150,150,0,0,0,0,0,0,150
MONUSCO,2017,DRC,Kalemie,-5.903344,29.192303,650,650,0,0,0,0,0,0,650
MONUSCO,2017,DRC,Manono,-7.3,27.416667,150,150,0,0,0,0,0,0,150
MONUSCO,2017,DRC,Moba,-7.066667,29.766667,35,35,0,0,0,0,0,0,35
MONUSCO,2017,DRC,Lubumbashi,-11.666667,27.466667,150,150,0,2,0,0,0,0,150
MONUSCO,2017,DRC,Himbi,-1.636761,29.24793,475,650,0,0,0,0,0,0,475
MONUSCO,2017,DRC,Kiwanja,-1.14,29.439445,650,650,0,0,0,0,0,0,650
MONUSCO,2017,DRC,Sake,-1.573611,29.045,2600,2750,0,0,0,0,0,0,2750
MINUSCA,2018,Central African Republic,Bouar,5.943066,15.598526,650,1100,0,2,1,0,0,1,1050
MONUSCO,2017,DRC,Sange,-3.091551,29.114144,650,650,0,0,0,0,0,0,650
MONUSCO,2017,DRC,Walungu,-2.6283333,28.665833,487,325,0,0,0,0,0,0,487
MONUSCO,2017,DRC,Mubone,-2.6283333,28.665833,325,325,0,0,0,0,0,0,325
MINUSCA,2018,Central African Republic,Bouar,5.943066,15.598526,650,950,0,2,1,0,0,1,1050
MINUSCA,2019,Central African Republic,Bouar,5.943066,15.598526,650,950,0,2,1,0,0,1,950
MINUSCA,2014,Central African Republic,Bria,6.539023,21.99111,650,800,0,2,0,0,0,0,800
MINUSCA,2015,Central African Republic,Bria,6.539023,21.99111,866,800,0,2,0,0,0,1,1016
MINUSCA,2015,Central African Republic,Bria,6.539023,21.99111,866,1450,0,2,0,0,0,1,1016
MONUSCO,2017,DRC,Rwindi,-0.784722,29.290556,650,650,0,0,0,0,0,0,650
MINUSCA,2017,Central African Republic,Bria,6.539023,21.99111,650,800,0,2,1,1,1,1,850
MONUSCO,2017,DRC,Kinshasa,-4.329722,15.315,837,1100,0,3,0,0,0,0,1137
MINUSCA,2018,Central African Republic,Bria,6.539023,21.99111,216,150,0,2,1,1,1,1,416
MINUSCA,2018,Central African Republic,Bria,6.539023,21.99111,216,950,0,2,1,1,1,1,416
MONUSCO,2017,DRC,Kananga,-5.9,22.416667,225,150,0,0,0,0,0,0,225
MONUSCO,2017,DRC,Mbuji-Mayi,-6.15,23.6,150,150,0,0,0,0,0,0,150
MONUSCO,2017,DRC,Tshikapa,-6.42323,20.793987,150,150,0,0,0,0,0,0,150
MINUSCA,2019,Central African Republic,Bria,6.539023,21.99111,650,800,0,2,1,1,1,1,1000
MONUSCO,2012,DRC,Bukavu,-2.5,28.866667,150,600,0,2,0,1,1,0,675
MONUSCO,2013,DRC,Bukavu,-2.5,28.866667,150,600,0,2,0,1,0,0,650
MONUSCO,2017,DRC,Himbi,-1.636761,29.24793,475,300,0,0,0,0,0,0,475
MONUSCO,2013,DRC,Bukavu,-2.5,28.866667,150,750,0,2,0,1,0,0,650
MONUSCO,2017,DRC,Walungu,-2.6283333,28.665833,487,650,0,0,0,0,0,0,487
MONUSCO,2017,DRC,Kinshasa,-4.329722,15.315,837,1250,0,3,0,0,0,0,1137
MONUSCO,2014,DRC,Bukavu,-2.5,28.866667,150,750,0,0,0,1,0,0,750
MONUSCO,2014,DRC,Bukavu,-2.5,28.866667,150,750,0,2,0,1,0,0,750
MONUSCO,2015,DRC,Bukavu,-2.5,28.866667,150,750,0,2,0,1,0,0,750
MONUSCO,2017,DRC,Kananga,-5.9,22.416667,225,300,0,0,0,0,0,0,225
MONUSCO,2016,DRC,Bukavu,-2.5,28.866667,150,750,0,2,0,1,0,0,750
MONUSCO,2018,DRC,Kinshasa,-4.329722,15.315,750,1400,0,3,0,0,0,0,1200
MONUSCO,2018,DRC,Kisangani,0.5,25.2,150,150,0,2,0,0,0,0,150
MONUSCO,2018,DRC,Beni,0.5,29.466667,433,800,0,0,0,0,0,0,633
MONUSCO,2018,Uganda,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0,0
MONUSCO,2018,Rwanda,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0,0
MONUSCO,2018,DRC,Mushake,-1.528158,28.97952,0,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Shabunda,-2.69154,27.34625,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Kananga,-5.9,22.416667,175,300,0,0,0,0,0,0,175
MONUSCO,2018,DRC,Mbuji-Mayi,-6.15,23.6,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Kongolo,-5.383333,27,35,35,0,0,0,0,0,0,35
MONUSCO,2018,DRC,Bendera,-5.065556,28.915556,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Kalemie,-5.903344,29.192303,650,650,0,0,0,0,0,0,700
MONUSCO,2018,DRC,Moba,-7.066667,29.766667,35,35,0,0,0,0,0,0,35
MONUSCO,2018,DRC,Manono,-7.3,27.416667,100,150,0,0,0,0,0,0,150
MONUSCO,2017,DRC,Bukavu,-2.5,28.866667,150,750,0,2,0,1,0,0,712
MONUSCO,2018,DRC,Lubumbashi,-11.666667,27.466667,150,150,0,2,0,0,0,0,150
MONUSCO,2018,DRC,Rwindi,-0.784722,29.290556,483,650,0,0,0,0,0,0,483
MONUSCO,2018,DRC,Himbi,-1.636761,29.24793,300,300,0,0,0,0,0,0,300
MONUSCO,2018,DRC,Kiwanja,-1.14,29.439445,483,650,0,0,0,0,0,0,483
MONUSCO,2018,DRC,Sake,-1.573611,29.045,2286,2750,0,0,0,0,0,0,2486
MONUSCO,2017,DRC,Bukavu,-2.5,28.866667,150,600,0,2,0,1,0,0,712
MONUSCO,2018,DRC,Bukavu,-2.5,28.866667,150,600,0,2,0,1,0,0,600
MONUSCO,2018,DRC,Sange,-3.091551,29.114144,650,650,0,0,0,0,0,0,650
MONUSCO,2018,DRC,Walungu,-2.6283333,28.665833,483,650,0,0,0,0,0,0,483
MONUSCO,2018,DRC,Kinshasa,-4.329722,15.315,750,1100,0,3,0,0,0,0,1200
MONUSCO,2018,DRC,Kisangani,0.5,25.2,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Beni,0.5,29.466667,433,800,0,1,0,0,0,0,633
MONUSCO,2018,DRC,Uvira,-3.373055,29.144967,533,650,0,0,0,0,0,0,539
MONUSCO,2018,DRC,Bukavu,-2.5,28.866667,150,600,0,0,0,1,0,0,600
MONUSCO,2018,DRC,Kananga,-5.9,22.416667,175,150,0,0,0,0,0,0,175
MONUSCO,2019,DRC,Bukavu,-2.5,28.866667,150,600,0,0,0,1,0,0,600
MONUSCO,2015,DRC,Bunia,1.5625,30.248417,260,1550,0,2,0,1,2,0,1550
MONUSCO,2018,DRC,Butembo,0.114283,29.301407,150,150,0,0,0,0,0,0,150
MONUSCO,2016,DRC,Bunia,1.5625,30.248417,400,1550,0,2,0,1,2,0,1625
MONUSCO,2016,DRC,Bunia,1.5625,30.248417,400,1700,0,2,0,1,2,0,1625
MONUSCO,2017,DRC,Bunia,1.5625,30.248417,800,1700,0,2,0,1,2,0,1700
MONUSCO,2018,DRC,Bunia,1.5625,30.248417,258,1700,0,2,0,1,2,0,1108
MONUSCO,2018,DRC,Bunia,1.5625,30.248417,258,1050,0,2,0,1,2,0,1108
MONUSCO,2018,DRC,Kinshasa,-4.329722,15.315,750,1250,0,3,0,0,0,0,1200
MONUSCO,2018,DRC,Tshikapa,-6.42323,20.793987,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Kalemie,-5.903344,29.192303,650,800,0,0,0,0,0,0,700
MONUSCO,2018,DRC,Dungu,3.616667,28.566667,483,300,0,0,0,0,1,0,733
MONUSCO,2018,DRC,Beni,0.5,29.466667,433,300,0,1,0,0,0,0,633
MONUSCO,2018,DRC,Rwindi,-0.784722,29.290556,483,150,0,0,0,0,0,0,483
MONUSCO,2018,DRC,Kiwanja,-1.14,29.439445,483,150,0,0,0,0,0,0,483
MONUSCO,2018,DRC,Bunia,1.5625,30.248417,258,900,0,2,0,1,2,0,1108
MONUSCO,2018,DRC,Mavivi,0.586117,29.484516,641,1285,0,0,0,0,0,0,901
MONUSCO,2019,DRC,Bunia,1.5625,30.248417,257,900,0,2,0,1,2,0,942
MONUSCO,2018,DRC,Walungu,-2.6283333,28.665833,483,150,0,0,0,0,0,0,483
MONUSCO,2018,DRC,Uvira,-3.373055,29.144967,533,300,0,0,0,0,0,0,539
MONUA,1997,Angola,Uige,-7.60874,15.06131,28,15,0,2,1,0,1,1,45
UNMIL,2015,Liberia,Cari Camp,7.005233,-9.5678,100,600,0,1,1,1,0,1,525
MONUSCO,2018,DRC,Kamanyola,-2.740425,29.004775,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Baraka,-4.104325,29.089285,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Monigi Camp,-1.63492,29.248316,150,300,0,0,0,0,0,0,300
MONUSCO,2018,DRC,Bogoro,1.410215,30.27967,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Komanda,1.362342,29.776738,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Kamango,0.617773,29.901965,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Mayimoya,0.765122,29.569722,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Semuliki Bridge,0.739239,29.789729,105,255,0,0,0,0,0,0,255
MONUSCO,2018,DRC,Beni Boikene,0.540277,29.489585,0,0,0,1,0,0,0,0,0
MONUSCO,2018,DRC,Kanyabayonga,-0.711111,29.173056,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Ndromo,-1.359512,28.73312,650,650,0,0,0,0,0,0,650
MONUSCO,2018,DRC,Himbe,-1.432673,28.888605,300,300,0,0,0,0,0,0,300
MONUSCO,2019,Rwanda,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0,0
MONUSCO,2019,DRC,Bogoro,1.410215,30.27967,150,150,0,0,0,0,0,0,150
MONUSCO,2019,DRC,Komanda,1.362342,29.776738,150,150,0,0,0,0,0,0,150
MONUSCO,2019,DRC,Mayimoya,0.765122,29.569722,150,150,0,0,0,0,0,0,150
MONUSCO,2019,DRC,Semuliki Bridge,0.739239,29.789729,105,255,0,0,0,0,0,0,233
MONUSCO,2019,DRC,Kamango,0.617773,29.901965,150,150,0,0,0,0,0,0,150
MONUSCO,2019,DRC,Beni,0.5,29.466667,0,300,0,1,0,0,0,0,300
MONUSCO,2019,DRC,Beni Boikene,0.540277,29.489585,0,0,0,1,0,0,0,0,0
MONUSCO,2019,DRC,Mavivi,0.586117,29.484516,950,1285,0,0,0,0,0,0,1258
MONUSCO,2019,DRC,Butembo,0.114283,29.301407,150,150,0,0,0,0,0,0,150
MONUSCO,2019,DRC,Kanyabayonga,-0.711111,29.173056,150,150,0,0,0,0,0,0,150
MONUSCO,2019,DRC,Rwindi,-0.784722,29.290556,150,150,0,0,0,0,0,0,150
MONUSCO,2019,DRC,Kiwanja,-1.14,29.439445,155,150,0,0,0,0,0,0,155
MONUSCO,2019,DRC,Ndromo,-1.359512,28.73312,650,650,0,0,0,0,0,0,650
MONUSCO,2019,DRC,Himbe,-1.432673,28.888605,278,300,0,0,0,0,0,0,278
MONUSCO,2019,DRC,Monigi Camp,-1.63492,29.248316,150,300,0,0,0,0,0,0,300
ONUMOZ,1994,Mozambique,Chimoio,-19.108925,33.466006,900,1250,0,0,0,1,1,0,1050
UNOCI,2004,Ivory Coast,Daloa,6.877355,-6.450221,725,300,0,2,0,1,0,1,800
MONUSCO,2019,DRC,Walungu,-2.6283333,28.665833,507,150,0,0,0,0,0,0,507
MONUSCO,2019,DRC,Kamanyola,-2.740425,29.004775,150,150,0,0,0,0,0,0,150
MONUSCO,2019,DRC,Sange,-3.091551,29.114144,650,650,0,0,0,0,0,0,650
UNOCI,2005,Ivory Coast,Daloa,6.877355,-6.450221,150,335,0,2,0,1,0,1,335
MONUSCO,2019,DRC,Uvira,-3.373055,29.144967,492,300,0,0,0,0,0,0,492
MONUSCO,2019,DRC,Baraka,-4.104325,29.089285,150,150,0,0,0,0,0,0,150
MONUSCO,2019,DRC,Kinshasa,-4.329722,15.315,664,1250,92,3,0,0,0,0,1207
MONUSCO,2019,DRC,Tshikapa,-6.42323,20.793987,133,150,0,0,0,0,0,0,133
MONUSCO,2019,DRC,Kananga,-5.9,22.416667,321,150,0,0,0,0,0,0,321
MONUSCO,2019,DRC,Manono,-7.3,27.416667,0,150,0,0,0,0,0,0,150
MONUSCO,2019,DRC,Kalemie,-5.903344,29.192303,650,800,0,0,0,0,0,0,778
MONUSCO,2019,DRC,Shabunda,-2.69154,27.34625,150,150,0,0,0,0,0,0,150
MONUSCO,2019,Uganda,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0,0
MONUSCO,2019,DRC,Dungu,3.616667,28.566667,92,300,0,0,0,0,1,0,167
ONUB,2004,Burundi,Bubanza,-3.0804,29.391,216,650,0,0,0,0,0,1,216
ONUB,2004,Burundi,Bujumbura,-3.3822,29.3644,583,650,0,3,0,1,1,1,1180
ONUB,2004,Burundi,Cibitoke,-2.8869,29.1248,650,650,0,0,0,0,0,1,650
ONUB,2004,Burundi,Gitega,-3.4264,29.9308,650,650,0,0,0,1,0,1,700
ONUB,2004,Burundi,Makamba,-4.1348,29.804,433,650,0,0,0,0,0,1,433
ONUB,2004,Burundi,Bubanza,-3.0804,29.391,216,0,0,0,0,0,0,1,216
ONUB,2004,Burundi,Bujumbura,-3.3822,29.3644,583,1120,0,3,0,1,1,1,1180
ONUB,2004,Burundi,Kabezi,-3.507986,29.344319,150,150,0,0,0,0,0,1,150
ONUB,2004,Burundi,Makamba,-4.1348,29.804,433,0,0,0,0,0,0,1,433
ONUB,2004,Burundi,Muyange,-3.13,29.3407,650,650,0,0,0,0,0,0,650
ONUB,2004,Burundi,Muyinga,-2.8451,30.3414,75,0,0,0,0,0,0,1,75
ONUB,2004,Burundi,Bujumbura,-3.3822,29.3644,583,1770,0,3,0,1,1,1,1180
ONUB,2004,Burundi,Bukirasazi,-3.7015,29.9631,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Bururi,-3.9461,29.6197,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Gatumba,-3.3222,29.2442,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Gitega,-3.4264,29.9308,650,800,0,0,0,1,0,1,700
ONUB,2004,Burundi,Karuzi,-3.106079,30.173511,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Kayanza,-2.9221,29.6293,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Kibaya,-2.9031,29.5311,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Kirundo,-2.5845,30.0959,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Mugeyo,-2.741943,29.277556,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Mukeke,-3.673803,29.450434,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Mumbanza,-2.7718,29.0357,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Muramvya,-3.2682,29.6079,0,0,0,0,0,0,0,1,0
ONUB,2004,Burundi,Muyinga,-2.8451,30.3414,75,150,0,0,0,0,0,1,75
