mission,year,location,latitude,longitude,Infantry,eng,med,sig,av,riv,maint,trans
UNFICYP,2017,Dherinia,35.06484,33.96083,35,0,0,0,0,0,0,0
UNFICYP,2017,Famagusta,35.12489,33.94135,150,0,0,0,0,0,0,0
UNFICYP,2017,Kato Pyrgos,35.17824,32.68492,0,0,0,0,0,0,0,0
UNFICYP,2017,Leonarisso,35.46892,34.13886,0,0,0,0,0,0,0,0
UNFICYP,2017,Linou,35.07856,32.9047,0,0,0,0,0,0,0,0
UNFICYP,2017,Nicosia,35.16944,33.36081,150,0,0,0,0,0,0,0
UNFICYP,2017,Pyla,35.00469,33.69381,35,0,0,0,0,0,0,0
UNFICYP,2017,Skouriotissa,35.09174,32.88414,150,0,0,0,0,0,0,0
UNFICYP,2017,Strovilia,35.094097,33.899095,0,0,0,0,0,0,0,0
UNFICYP,2017,UNPA,35.1585509,33.2701044,0,2,0,0,2,0,0,0
UNFICYP,2017,Xeros,35.13952,32.83431,150,0,0,0,0,0,0,0
UNFICYP,2018,Athienou,35.06183,33.54166,35,0,0,0,0,0,0,0
UNFICYP,2018,Dhenia,35.16675,33.14599,0,0,0,0,0,0,0,0
UNFICYP,2018,Dherinia,35.06484,33.96083,35,0,0,0,0,0,0,0
UNFICYP,2018,Famagusta,35.12489,33.94135,150,0,0,0,0,0,0,0
UNFICYP,2018,Kato Pyrgos,35.17824,32.68492,0,0,0,0,0,0,0,0
UNFICYP,2018,Leonarisso,35.46892,34.13886,0,0,0,0,0,0,0,0
UNFICYP,2018,Linou,35.07856,32.9047,0,0,0,0,0,0,0,0
UNFICYP,2018,Nicosia,35.16944,33.36081,150,0,0,0,0,0,0,0
UNFICYP,2018,Pyla,35.00469,33.69381,35,0,0,0,0,0,0,0
UNFICYP,2018,Skouriotissa,35.09174,32.88414,150,0,0,0,0,0,0,0
UNFICYP,2018,Strovilia,35.094097,33.899095,0,0,0,0,0,0,0,0
UNFICYP,2018,UNPA,35.1585509,33.2701044,0,2,0,0,2,0,0,0
UNFICYP,2018,Xeros,35.13952,32.83431,150,0,0,0,0,0,0,0
UNFICYP,2019,Athienou,35.06183,33.54166,35,0,0,0,0,0,0,0
UNFICYP,2019,Dhenia,35.16675,33.14599,0,0,0,0,0,0,0,0
UNFICYP,2019,Dherinia,35.06484,33.96083,35,0,0,0,0,0,0,0
UNFICYP,2019,Famagusta,35.12489,33.94135,150,0,0,0,0,0,0,0
UNFICYP,2019,Kato Pyrgos,35.17824,32.68492,0,0,0,0,0,0,0,0
UNFICYP,2019,Linou,35.07856,32.9047,0,0,0,0,0,0,0,0
UNFICYP,2019,Nicosia,35.16944,33.36081,150,0,0,0,0,0,0,0
UNFICYP,2019,Pyla,35.00469,33.69381,35,0,0,0,0,0,0,0
UNFICYP,2019,Skouriotissa,35.09174,32.88414,150,0,0,0,0,0,0,0
UNFICYP,2019,Strovilia,35.094097,33.899095,0,0,0,0,0,0,0,0
UNFICYP,2019,UNPA,35.1585509,33.2701044,17,4,0,0,4,0,0,0
UNFICYP,2019,Xeros,35.13952,32.83431,150,0,0,0,0,0,0,0
UNFICYP,2020,Athienou,35.06183,33.54166,35,0,0,0,0,0,0,0
UNFICYP,2020,Dhenia,35.16675,33.14599,0,0,0,0,0,0,0,0
UNFICYP,2020,Dherinia,35.06484,33.96083,35,0,0,0,0,0,0,0
UNFICYP,2020,Famagusta,35.12489,33.94135,150,0,0,0,0,0,0,0
UNFICYP,2020,Kato Pyrgos,35.17824,32.68492,0,0,0,0,0,0,0,0
UNFICYP,2020,Linou,35.07856,32.9047,0,0,0,0,0,0,0,0
UNFICYP,2020,Nicosia,35.16944,33.36081,150,0,0,0,0,0,0,0
UNFICYP,2020,Pyla,35.00469,33.69381,35,0,0,0,0,0,0,0
UNFICYP,2020,Skouriotissa,35.09174,32.88414,150,0,0,0,0,0,0,0
UNFICYP,2020,Strovilia,35.094097,33.899095,0,0,0,0,0,0,0,0
UNFICYP,2020,UNPA,35.1585509,33.2701044,35,3,0,0,3,0,0,0
UNFICYP,2020,Xeros,35.13952,32.83431,150,0,0,0,0,0,0,0
UNFICYP,2021,Athienou,35.06183,33.54166,35,0,0,0,0,0,0,0
UNFICYP,2021,Dhenia,35.16675,33.14599,0,0,0,0,0,0,0,0
UNFICYP,2021,Dherinia,35.06484,33.96083,35,0,0,0,0,0,0,0
UNFICYP,2021,Famagusta,35.12489,33.94135,150,0,0,0,0,0,0,0
UNFICYP,2021,Kato Pyrgos,35.17824,32.68492,0,0,0,0,0,0,0,0
UNFICYP,2021,Linou,35.07856,32.9047,0,0,0,0,0,0,0,0
UNFICYP,2021,Nicosia,35.16944,33.36081,150,0,0,0,0,0,0,0
UNFICYP,2021,Pyla,35.00469,33.69381,35,0,0,0,0,0,0,0
UNFICYP,2021,Skouriotissa,35.09174,32.88414,150,0,0,0,0,0,0,0
UNFICYP,2021,Strovilia,35.094097,33.899095,0,0,0,0,0,0,0,0
UNFICYP,2021,UNPA,35.1585509,33.2701044,35,3,0,0,3,0,0,0
UNFICYP,2021,Xeros,35.13952,32.83431,150,0,0,0,0,0,0,0
UNFICYP,2022,Athienou,35.06183,33.54166,35,0,0,0,0,0,0,0
UNFICYP,2022,Dhenia,35.16675,33.14599,0,0,0,0,0,0,0,0
UNFICYP,2022,Dherinia,35.06484,33.96083,35,0,0,0,0,0,0,0
UNFICYP,2022,Famagusta,35.12489,33.94135,150,0,0,0,0,0,0,0
UNFICYP,2022,Kato Pyrgos,35.17824,32.68492,0,0,0,0,0,0,0,0
UNFICYP,2022,Linou,35.07856,32.9047,0,0,0,0,0,0,0,0
UNFICYP,2022,Nicosia,35.16944,33.36081,150,0,0,0,0,0,0,0
UNFICYP,2022,Pyla,35.00469,33.69381,35,0,0,0,0,0,0,0
UNFICYP,2022,Skouriotissa,35.09174,32.88414,150,0,0,0,0,0,0,0
UNFICYP,2022,Strovilia,35.094097,33.899095,0,0,0,0,0,0,0,0
UNFICYP,2022,UNPA,35.1585509,33.2701044,35,3,0,0,3,0,0,0
UNFICYP,2022,Xeros,35.13952,32.83431,150,0,0,0,0,0,0,0
UNFICYP,2023,Athienou,35.06183,33.54166,35,0,0,0,0,0,0,0
UNFICYP,2023,Dhenia,35.16675,33.14599,0,0,0,0,0,0,0,0
UNFICYP,2023,Dherinia,35.06484,33.96083,35,0,0,0,0,0,0,0
UNFICYP,2023,Famagusta,35.12489,33.94135,150,0,0,0,0,0,0,0
UNFICYP,2023,Kato Pyrgos,35.17824,32.68492,0,0,0,0,0,0,0,0
UNFICYP,2023,Linou,35.07856,32.9047,0,0,0,0,0,0,0,0
UNFICYP,2023,Nicosia,35.16944,33.36081,150,0,0,0,0,0,0,0
UNFICYP,2023,Pyla,35.00469,33.69381,35,0,0,0,0,0,0,0
UNFICYP,2023,Skouriotissa,35.09174,32.88414,150,0,0,0,0,0,0,0
UNFICYP,2023,Strovilia,35.094097,33.899095,0,0,0,0,0,0,0,0
UNFICYP,2023,UNPA,35.1585509,33.2701044,35,3,0,0,3,0,0,0
UNFICYP,2023,Xeros,35.13952,32.83431,150,0,0,0,0,0,0,0
UNFICYP,2024,Athienou,35.06183,33.54166,35,0,0,0,0,0,0,0
UNFICYP,2024,Dhenia,35.16675,33.14599,0,0,0,0,0,0,0,0
UNFICYP,2024,Dherinia,35.06484,33.96083,35,0,0,0,0,0,0,0
UNFICYP,2024,Famagusta,35.12489,33.94135,150,0,0,0,0,0,0,0
UNFICYP,2024,Kato Pyrgos,35.17824,32.68492,0,0,0,0,0,0,0,0
UNFICYP,2024,Linou,35.07856,32.9047,0,0,0,0,0,0,0,0
UNFICYP,2024,Nicosia,35.16944,33.36081,150,0,0,0,0,0,0,0
UNFICYP,2024,Pyla,35.00469,33.69381,35,0,0,0,0,0,0,0
UNFICYP,2024,Skouriotissa,35.09174,32.88414,150,0,0,0,0,0,0,0
UNFICYP,2024,Strovilia,35.094097,33.899095,0,0,0,0,0,0,0,0
UNFICYP,2024,UNPA,35.1585509,33.2701044,35,3,0,0,3,0,0,0
UNFICYP,2024,Xeros,35.13952,32.83431,150,0,0,0,0,0,0,0
UNIFIL,1994,Naqoura,33.111797,35.125602,150,0,2,0,2,0,0,0
UNIFIL,1994,Position 1-15,33.2065832,35.3088545,0,0,0,0,0,0,0,0
UNIFIL,1994,Position 1-20,33.20889,35.29944,650,0,0,0,0,0,0,0
UNIFIL,1994,Position 4-2,33.368889,35.623056,650,0,0,0,0,0,0,0
UNIFIL,1994,Position 5-10,33.183831,35.2316813,650,0,0,0,0,0,0,0
UNIFIL,1994,Position 8-18,33.235132,35.4049283,650,0,0,0,0,0,0,0
UNIFIL,1994,Position 8-46,33.23783,35.33731,0,2,0,0,0,0,0,0
UNIFIL,1994,Position 9-1,33.263858,35.4104035,650,0,0,0,0,0,0,0
UNIFIL,1994,Tibnin/ Position 6-6,33.19333,35.41056,650,0,0,0,0,0,2,0
UNIFIL,1995,Naqoura,33.111797,35.125602,150,0,2,0,2,0,0,0
UNIFIL,1995,Position 1-15,33.2065832,35.3088545,0,0,0,0,0,0,0,0
UNIFIL,1995,Position 1-20,33.20889,35.29944,325,0,0,0,0,0,0,0
UNIFIL,1995,Position 4-2,33.368889,35.623056,325,0,0,0,0,0,0,0
UNIFIL,1995,Position 5-10,33.183831,35.2316813,325,0,0,0,0,0,0,0
UNIFIL,1995,Position 8-18,33.235132,35.4049283,325,0,0,0,0,0,0,0
UNIFIL,1995,Position 8-46,33.23783,35.33731,0,2,0,0,0,0,0,0
UNIFIL,1995,Position 9-1,33.263858,35.4104035,325,0,0,0,0,0,0,0
UNIFIL,1995,Tibnin/ Position 6-6,33.19333,35.41056,325,0,0,0,0,0,2,0
UNIFIL,1996,Naqoura,33.111797,35.125602,150,0,2,0,2,0,0,0
UNIFIL,1996,Position 1-15,33.2065832,35.3088545,0,0,0,0,0,0,0,0
UNIFIL,1996,Position 1-20,33.20889,35.29944,0,0,0,0,0,0,0,0
UNIFIL,1996,Position 4-2,33.368889,35.623056,0,0,0,0,0,0,0,0
UNIFIL,1996,Position 5-10,33.183831,35.2316813,0,0,0,0,0,0,0,0
UNIFIL,1996,Position 8-18,33.235132,35.4049283,0,0,0,0,0,0,0,0
UNIFIL,1996,Position 8-46,33.23783,35.33731,0,2,0,0,0,0,0,0
UNIFIL,1996,Position 9-1,33.263858,35.4104035,0,0,0,0,0,0,0,0
UNIFIL,1996,Tibnin/ Position 6-6,33.19333,35.41056,0,0,0,0,0,0,2,0
UNIFIL,1996,Position 6-43,33.191062,35.3927032,0,0,0,0,0,0,0,0
UNIFIL,1997,Naqoura,33.111797,35.125602,150,0,2,0,2,0,0,0
UNIFIL,1997,Position 1-15,33.2065832,35.3088545,0,0,0,0,0,0,0,0
UNIFIL,1997,Position 1-20A,33.205833,35.301944,0,0,0,0,0,0,0,0
UNIFIL,1997,Position 4-11,33.3535835,35.6675692,150,0,0,0,0,0,0,0
UNIFIL,1997,Position 4-2,33.368889,35.623056,0,0,0,0,0,0,0,0
UNIFIL,1997,Position 5-10,33.183831,35.2316813,0,0,0,0,0,0,0,0
UNIFIL,1997,Position 6-43,33.191062,35.3927032,0,0,0,0,0,0,0,0
UNIFIL,1997,Position 8-18,33.235132,35.4049283,0,0,0,0,0,0,0,0
UNIFIL,1997,Position 8-46,33.23783,35.33731,0,2,0,0,0,0,0,0
UNIFIL,1997,Position 9-1,33.263858,35.4104035,0,0,0,0,0,0,0,0
UNIFIL,1997,Tibnin/ Position 6-6,33.19333,35.41056,0,0,0,0,0,0,2,0
UNIFIL,1998,Naqoura,33.111797,35.125602,150,0,2,0,2,0,0,0
UNIFIL,1998,Position 1-15,33.2065832,35.3088545,0,0,0,0,0,0,0,0
UNIFIL,1998,Position 1-20A,33.205833,35.301944,0,0,0,0,0,0,0,0
UNIFIL,1998,Position 4-11,33.3535835,35.6675692,150,0,0,0,0,0,0,0
UNIFIL,1998,Position 4-2,33.368889,35.623056,0,0,0,0,0,0,0,0
UNIFIL,1998,Position 5-10,33.183831,35.2316813,0,0,0,0,0,0,0,0
UNIFIL,1998,Position 6-43,33.191062,35.3927032,0,0,0,0,0,0,0,0
UNIFIL,1998,Position 8-18,33.235132,35.4049283,0,0,0,0,0,0,0,0
UNIFIL,1998,Position 8-46,33.23783,35.33731,0,2,0,0,0,0,0,0
UNIFIL,1998,Position 9-1,33.263858,35.4104035,0,0,0,0,0,0,0,0
UNIFIL,1998,Tibnin/ Position 6-6,33.19333,35.41056,0,0,0,0,0,0,2,0
UNIFIL,1999,Naqoura,33.111797,35.125602,150,0,1,0,1,0,0,0
UNIFIL,1999,Position 1-15,33.2065832,35.3088545,0,0,0,0,0,0,0,0
UNIFIL,1999,Position 1-16A,33.205833,35.301944,0,0,0,0,0,0,0,0
UNIFIL,1999,Position 4-2,33.368889,35.623056,0,0,0,0,0,0,0,0
UNIFIL,1999,Position 5-10,33.183831,35.2316813,0,0,0,0,0,0,0,0
UNIFIL,1999,Position 6-43,33.191062,35.3927032,0,0,0,0,0,0,0,0
UNIFIL,1999,Position 8-18,33.235132,35.4049283,0,0,0,0,0,0,0,0
UNIFIL,1999,Position 8-46,33.23783,35.33731,0,1,0,0,0,0,0,0
UNIFIL,1999,Position 9-1,33.263858,35.4104035,0,0,0,0,0,0,0,0
UNIFIL,1999,Tibnin/ Position 6-6,33.19333,35.41056,0,0,0,0,0,0,1,0
UNIFIL,2000,Naqoura,33.111797,35.125602,150,0,2,0,2,0,0,0
UNIFIL,2000,Position 1-15,33.2065832,35.3088545,0,0,0,0,0,0,0,0
UNIFIL,2000,Position 1-20A,33.205833,35.301944,0,0,0,0,0,0,0,0
UNIFIL,2000,Position 4-2,33.368889,35.623056,0,0,0,0,0,0,0,0
UNIFIL,2000,Position 6-43,33.191062,35.3927032,0,0,0,0,0,0,0,0
UNIFIL,2000,Position 8-18,33.235132,35.4049283,0,0,0,0,0,0,0,0
UNIFIL,2000,Position 8-46,33.23783,35.33731,0,1,0,0,0,0,0,0
UNIFIL,2000,Position 9-1,33.263858,35.4104035,0,0,0,0,0,0,0,0
UNIFIL,2000,Tibnin/ Position 6-6,33.19333,35.41056,0,0,0,0,0,0,2,0
UNIFIL,2000,unnamed location/Position 5-10,33.183831,35.2316813,0,0,0,0,0,0,0,0
UNIFIL,2000,unnamed location (TCC Multinational),33.197261,35.3039643,0,0,0,0,0,0,0,0
UNIFIL,2000,unnamed location (TCC Fiji HQ),33.129259,35.2135826,0,0,0,0,0,0,0,0
UNIFIL,2000,unnamed location/Position 1-0,33.193053,35.2595523,0,1,0,0,0,0,0,0
UNIFIL,2000,unnamed location/Position 1-26,33.169521,35.1858695,0,1,0,0,0,0,0,0
UNIFIL,2000,unnamed location/Position 4-2,33.368889,35.623056,0,0,0,0,0,0,0,0
UNIFIL,2000,unnamed location/Position 4-8,33.358006,35.6528226,150,0,0,0,0,0,0,0
UNIFIL,2000,unnamed location/Position 6-43,33.191062,35.3927032,0,0,0,0,0,0,0,0
UNIFIL,2000,unnamed location/Position 8-46,33.23783,35.33731,0,1,0,0,0,0,0,0
UNIFIL,2000,unnamed location/Position 9-1,33.263858,35.4104035,0,1,0,0,0,0,0,0
UNIFIL,2001,Naqoura,33.111797,35.125602,150,0,2,0,2,0,0,0
UNIFIL,2001,Position 8-18,33.235132,35.4049283,0,0,0,0,0,0,0,0
UNIFIL,2001,Tibnin/ Position 6-6,33.19333,35.41056,0,0,0,0,0,0,2,0
UNIFIL,2001,unnamed location (TCC Multinational),33.197261,35.3039643,0,0,0,0,0,0,0,0
UNIFIL,2001,unnamed location (TCC Fiji HQ),33.129259,35.2135826,0,0,0,0,0,0,0,0
UNIFIL,2001,unnamed location/Position 1-0,33.193053,35.2595523,0,2,0,0,0,0,0,0
UNIFIL,2001,unnamed location/Position 1-26,33.169521,35.1858695,0,2,0,0,0,0,0,0
UNIFIL,2001,unnamed location/Position 4-2,33.368889,35.623056,0,0,0,0,0,0,0,0
UNIFIL,2001,unnamed location/Position 4-8,33.358006,35.6528226,150,0,0,0,0,0,0,0
UNIFIL,2001,unnamed location/Position 5-10,33.183831,35.2316813,0,0,0,0,0,0,0,0
